name,sku,brand,confidence,source
Adapter SDS Plus do SDS MAX,4Ap-m,,1.00,apilo
"WERHE Adapter SDS-Plus na SDS-Max – używaj osprzętu SDS-Max z młotem SDS-Plus – obrót i udar – wykonany ze stali narzędziowej, tworzywa sztucznego – długość 200 mm, 0,77 kg",4Ap-m,WERHE,0.90,agent
"WERHE SDS Max na SDS Plus adapter, stal chromowo-wanadowa",4Ap-m,WERHE,0.90,agent
"Werhe® Sds max auf Sds plus adapter. Adapter Sds Max hohe Qualität mit SDS Plus Aufnahme, bohrfutter adapter, für SDS Max Schlagbohrmaschine und SDS Plus Werkzeuge.",4Ap-m,WERHE,0.90,agent
"Werhe® Sds max do Sds plus Adapter. Wysokiej jakości adapter SDS Max z uchwytem SDS Plus, adapter uchwytu wiertarskiego, do wiertarki udarowej SDS Max i narzędzi SDS Plus.",4Ap-m,WERHE,0.90,agent
Adapter Głowka SDS Plus z 1/2-20UNF #1,4Ap1/2-20UNF,,1.00,apilo
"WERHE Adapter do uchwytu wiertarskiego SDS Plus 1/2-20UNF – adapter do wierteł do betonu, pił otwornic i wiertarek udarowych – Wysokiej jakości materiały zapewniają trwałość i wszechstronność",4Ap1/2-20UNF,WERHE,0.90,agent
WERHE® SDS Plus bohrfutter aus 1/2-20UNF Adapter - SDS Plus aufnahnme - Adapterstück zur benutzung von SDS Plus Betonbohrer oder Betonlochsäge,4Ap1/2-20UNF,WERHE,0.90,agent
WERHE® Uchwyt wiertarski SDS Plus z adapterem 1/2-20UNF - adapter SDS Plus do stosowania z wiertarką do betonu SDS Plus lub otwornicą do betonu,4Ap1/2-20UNF,WERHE,0.90,agent
Adapter przejście z Wiertnicy do M14W #2,4Aw-M14wew,,1.00,apilo
WERHE adapter do świdrów spalinowych do M14 gwint wewnętrzny,4Aw-M14wew,WERHE,0.85,agent
WERHE® Adapter Aus benzin Erdbohrer auf m14 innengewinde - Benzin Misher erdbohrer - Edbohrer adapter für mörtelrührer,4Aw-M14wew,WERHE,0.85,agent
WERHE® Adapter od wiertła benzynowego do gwintu wewnętrznego m14 - Wiertło benzynowe - Adapter do mieszarki do zapraw,4Aw-M14wew,WERHE,0.85,agent
Adapter Wiertnica WERHE do m22 - do wiertnicy wiertniczej do wiercenia otwornicą do betonu - adapter do świdra spalinowego lub elektrycznego do wierteł rdzeniowych z korbowodami do muru cementowego,4Aw-M22,WERHE,0.90,agent
Adapter z wiertnicy do gwintu m22 (8),4Aw-M22,,1.00,apilo
WERHE Adapter erdbohrer auf m22 - Für erdbohrmaschine zum Bohren mit der BetonLochsäge - Adapter für Benzin oder elektrisch erdbohrer für Kernbohrer mit Pleuelbohrern für Zementsteinmauer,4Aw-M22,WERHE,0.90,agent
Adapter WERHE® do świder ziemnych o średnicy do 1/2-20UNF - do stosowania w świdrach ziemnych benzynowych i elektrycznych - do wszystkich uchwytów wiertarskich z gwintem zewnętrznym 1/2 20UNF,4Aw1/2-1/2-20UNF,WERHE,0.85,agent
Adapter Z wiertnicy do 1/2 -20unf zew,4Aw1/2-1/2-20UNF,,1.00,apilo
WERHE® Adapter für erdbohrer auf 1/2-20UNF zoll - für den Einsatz auf benzin erdbohrer und elekrische erdbohrer - Verwendung in alle bohrfutter mit 1/2 20UNF Außgewinde,4Aw1/2-1/2-20UNF,WERHE,0.85,agent
Smar z dwusiarczkiem molibdenu - 100ml,4Smar100,,1.00,apilo
"WERHE smar MoS2 100 ml, smar uniwersalny",4Smar100,WERHE,0.80,rule
WERHE® Smar MOS2 100ml w plastikowym pojemniku – środek smarny do końcówek narzędzi i łożysk kulkowych – wodoodporny smar uniwersalny,4Smar100,WERHE,0.80,rule
"WERHE® smar MOS2 100 ml – Wodoodporny, uniwersalny smar do narzędzi i łożysk",4Smar100,WERHE,0.80,rule
Przedłużka 200mm do wiertnic 1.1/4,5PR1.1/4x200,,1.00,apilo
"WERHE przedłużka 200 mm, 1 1/4 cala UNC, do koronki wiertniczej, otwornica",5PR1.1/4x200,WERHE,0.80,rule
"WERHE® 1 1/4"" UNC Zoll - Verlängerung für Diamantbohrkrone 200mm Kernbohrkrone Kernbohrer - Aufnahme für Lochsäge oder Dosenbohrer",5PR1.1/4x200,WERHE,0.80,rule
"WERHE® 1 1/4"" UNC cal - przedłużenie do wiertła diamentowego Wiertło rdzeniowe 200 mm Wiertło rdzeniowe - uchwyt do piły walcowej lub wiertła skrzynkowego",5PR1.1/4x200,WERHE,0.80,review
Przedłużka do świdra 1000mm,5PR1000,,1.00,apilo
WERHE Profesjonalny słupek przedłużający 1000 mm wytrzymały,5PR1000,WERHE,0.80,review
WERHE Profi 1000 mm Verlängerung Erdbohrer Robust,5PR1000,WERHE,0.50,rule_new
WERHE Przedłużka do świdra ziemnego 1000 mm – solidna stalowa konstrukcja do głębszych wierceń – profesjonalna jakość,5PR1000,WERHE,0.50,rule_new
"WERHE przedłużka świdra ziemnego 1000 mm, stal, 20 mm uchwyt z zawleczką",5PR1000,WERHE,0.50,rule_new
Przedłużka 1000mm SDS Max do SDS Max,5PR1000m-m,,1.00,apilo
WERHE Przedłużacz do wierteł 1000 mm – adapter SDS Max do głębokich wierceń – wytrzymały i kompatybilny,5PR1000m-m,WERHE,0.80,rule
WERHE ® Bohrverlängerung 1000 mm SDS Max a   uf SDS Max Schaft zu Adapter Aufnahm,5PR1000m-m,WERHE,0.80,rule
WERHE ® Bohrverlängerung 1000 mm SDS Max auf SDS Max Schaft zu Adapter Aufnahme,5PR1000m-m,WERHE,0.80,rule
WERHE ® Przedłużenie wiercenia 1000 mm SDS Max do SDS Max chwyt do nagrywania adaptera,5PR1000m-m,WERHE,0.95,agent
WERHE ® Profi 10000 mm 10 x 100 cm Verlängerung Erdbohrer Robust,5PR100x1000,WERHE,0.50,rule_new
Przedłużka 1180mm SDS Max do SDS Max,5PR1180m-m,,1.00,apilo
WERHE Przedłużka do wiertarki 1180 mm – adapter SDS Max do głębokiego wiercenia – solidny i kompatybilny,5PR1180m-m,WERHE,0.80,rule
WERHE przedłużka do wiertła SDS Max 1180 mm do młotowiertarki,5PR1180m-m,WERHE,0.80,rule
WERHE ® Przedłużenie wiertła 1180 mm SDS Max do uchwytu adaptera SDS Max,5PR1180m-m,WERHE,0.95,agent
Przedłużka do świdra 200mm,5PR200,,1.00,apilo
WERHE Professional 200 mm drążek przedłużający wytrzymały,5PR200,WERHE,0.80,review
WERHE Profi 200 mm Verlängerung Erdbohrer Robust,5PR200,WERHE,0.50,rule_new
"WERHE Profi 200 mm Verlängerung Erdbohrer passend für Stihl BT 106 C, BT 120 C, BT 121, BT 130 BT 131 aus Vollstahl",5PR200,WERHE,0.50,rule_new
"WERHE przedłużka świdra ziemnego 20 cm, uchwyt 20 mm",5PR200,WERHE,0.50,rule_new
"Max WERHE przedłużka do wiertła SDS Max na SDS, 300 mm, stal",5PR300m-m,WERHE,0.80,rule
Przedłużka 300mm SDS Max do SDS Max,5PR300m-m,,1.00,apilo
WERHE ® Bohrverlängerung 300 mm SDS Max auf SDS Max Schaft zu Adapter Aufnahme,5PR300m-m,WERHE,0.80,rule
WERHE ® Przedłużenie wiercenia 300 mm SDS Max do SDS Max chwyt do nagrywania adaptera,5PR300m-m,WERHE,0.95,agent
WERHE ® przedłużenie wiercenia 300 mm SDS Max do SDS Max Shank do adaptera nagrywanie,5PR300m-m,WERHE,0.95,agent
Przedłużka do świdra 400mm,5PR400,,1.00,apilo
"WERHE 1 szt. Przedłużacz ślimaka ziemnego - stal 40 cm, spiralny flet, odpowiedni do uniwersalnych prowadnic wiertarskich, 0,5 kg, model 81334",5PR400,WERHE,0.50,rule_new
WERHE Profesjonalny słupek przedłużający 400 mm wytrzymały,5PR400,WERHE,0.80,review
WERHE Profi 400 mm Verlängerung Erdbohrer Robust,5PR400,WERHE,0.50,rule_new
"WERHE Profi 400 mm Verlängerung Erdbohrer passend für Stihl BT 106 C, BT 120 C, BT 121, BT 130 BT 131 aus Vollstahl",5PR400,WERHE,0.50,rule_new
"WERHE przedłużka do świdra ziemnego, 40 cm, uchwyt 20 mm, stal hartowana",5PR400,WERHE,0.50,rule_new
Przedłużka do świdra glebowego 5000mm,5PR5000,,0.50,rule_new
WERHE Professional 5000 mm drążek przedłużający wytrzymały,5PR5000,WERHE,0.80,review
WERHE Profi 5000 mm Verlängerung Erdbohrer Robust,5PR5000,WERHE,0.50,rule_new
Przedłużka 500mm SDS Max do SDS Max,5PR500m-m,,1.00,apilo
"WERHE przedłużka do wiertła SDS Max, 500 mm",5PR500m-m,WERHE,0.80,rule
WERHE ® Bohrverlängerung 500 mm SDS Max auf SDS Max Schaft zu Adapter Aufnahme,5PR500m-m,WERHE,0.80,rule
WERHE ® Przedłużenie wiertła 500 mm SDS Max na SDS Max trzpień do adaptera,5PR500m-m,WERHE,0.95,agent
60 cm Tiefe Verlängerung Erdbohrer Brunnenbohrer Brunnen Bohrer sehr Robust,5PR600,,0.50,rule_new
Przedłużka do świdra 600mm,5PR600,,1.00,apilo
WERHE Professional 600 mm Verlängerung Post robust,5PR600,WERHE,0.50,rule_new
WERHE Professional 600 mm solidne przedłużenie słupka,5PR600,WERHE,0.80,review
WERHE Profi 600 mm Verlängerung Erdbohrer Robust,5PR600,WERHE,0.50,rule_new
"WERHE Profi 600 mm Verlängerung Erdbohrer passend für Stihl BT 106 C, BT 120 C, BT 121, BT 130 BT 131 aus Vollstahl",5PR600,WERHE,0.50,rule_new
"WERHE przedłużka do świdra ziemnego, 600 mm, uchwyt 20 mm, stal z zawleczką",5PR600,WERHE,0.50,rule_new
Przedłużka 750mm SDS Max do SDS Max,5PR750m-m,,1.00,apilo
WERHE Przedłużacz do wiercenia 750 mm – SDS Max adapter do głębokich otworów – wytrzymały i kompatybilny,5PR750m-m,WERHE,0.80,rule
"WERHE przedłużka do wiertła 750 mm, adapter SDS Max, długość robocza 610 mm",5PR750m-m,WERHE,0.80,review
WERHE ® Bohrverlängerung 750 mm SDS Max auf SDS Max Schaft zu Adapter Aufnahme,5PR750m-m,WERHE,0.80,rule
WERHE ® Przedłużacz wiertła 750 mm SDS Max na SDS Max trzpień do adaptera uchwyt,5PR750m-m,WERHE,0.80,rule
Przedłużka do świdra 800mm,5PR800,,1.00,apilo
WERHE Przedłużenie wiertła do gleby 800 mm – wytrzymała konstrukcja stalowa do głębokich wiercenia – uniwersalne mocowanie 20 mm – dla profesjonalistów i majsterkowiczów,5PR800,WERHE,0.80,review
Przedłużka m14 12cm,5PRM14x120,,1.00,apilo
"WERHE M14 przedłużka 120 mm do szlifierki kątowej i polerek, twarda stal",5PRM14x120,WERHE,0.80,rule
WERHE Przedłużka M14 120 mm – do szlifierek kątowych i polerek – dociera do trudno dostępnych miejsc – wykonana z wytrzymałej stali,5PRM14x120,WERHE,0.80,rule
"WERHE® M14 Verlängerung - 120mm lang - Rotationsverlängerungswelle für Winkelschleifer - Verlängerungsstange für Rührer - M14 Gewinde Polieren Pads, Auto Polierer",5PRM14x120,WERHE,0.80,rule
"WERHE® Przedłużka M14 - długość 120 mm - wałek przedłużający obrót do szlifierki kątowej - pręt przedłużający do mieszadła - talerze polerskie do gwintu M14, polerka samochodowa",5PRM14x120,WERHE,0.80,rule
Przedłużka m14 25cm,5PRM14x250,,1.00,apilo
WERHE M14 przedłużka 250 mm z twardej stali do szlifierki kątowej/polerki,5PRM14x250,WERHE,0.80,rule
WERHE Przedłużka M14 250 mm – do szlifierek kątowych i polerek – dociera do głębokich i trudno dostępnych miejsc – wykonana z hartowanej stali,5PRM14x250,WERHE,0.80,rule
"WERHE® Przedłużka M14 - długość 250mm - przedłużka obrotowa do szlifierki kątowej - przedłużka do mieszadła - pady polerskie do gwintów M14, polerka samochodowa",5PRM14x250,WERHE,0.80,rule
GRYF ręczny do świdra glebowego,5gryf,,1.00,apilo
WERHE Handgriff für Erdbohrer Brunnenbohrer Brunnenbau 56 cm extra langer Griff,5gryf,WERHE,0.60,agent
WERHE uchwyt do ślimaka dobrze nawiercana konstrukcja 56 cm bardzo długi uchwyt,5gryf,WERHE,0.60,agent
"WERHE uchwyt typu T do świdra ziemnego, stal, długość 56 cm, uchwyt 20 mm",5gryf,WERHE,0.80,review
WERHE Handgriff für Erdbohrer Brunnenbohrer Brunnenbau 70 cm extra langer Griff,5gryf700,WERHE,0.50,agent
"WERHE Uchwyt do świdra ziemnego – bardzo długi, 70 cm, do bezpiecznego wiercenia ręcznego – kompatybilny z mocowaniem 20 mm",5gryf700,WERHE,0.80,review
WERHE uchwyt do ślimaka dobrze nawiercana konstrukcja 70 cm bardzo długi uchwyt,5gryf700,WERHE,0.50,agent
Groszkownik 150mm 12 zębów SDS Plus okrągły,6GR12x150p,,1.00,apilo
"WERHE groszkownik SDS Plus, 12 zębów z węglika, 150 mm",6GR12x150p,WERHE,0.80,review
"WERHE® Groszkownik SDS Plus 12 zębów dł. 150 mm, okrąg ⌀35 mm - Młoty nasadowe do młotowiertarek elektrycznych - Nasadki wyburzeniowe, do młotkowania betonu - Dłuto młotkowe",6GR12x150p,WERHE,0.80,review
Groszkownik 200mm 12 zębów SDS Max okrągły,6GR12x200m,,1.00,apilo
"WERHE® Groszkownik SDS MAX 12 zębów dł. 200 mm, okrąg ⌀35 mm - Młoty nasadowe do młotowiertarek elektrycznych - Nasadki wyburzeniowe, do młotkowania betonu - Dłuto młotkowe",6GR12x200m,WERHE,0.80,review
Groszkownik 270mm 12 zębów Hex 30,6GR12x270h30,,1.00,apilo
"WERHE® Groszkownik HEX30 12 zębów dł. 270 mm, okrąg ⌀45 mm - Młoty nasadowe do elektrycznych młotów wyburzeniowych - Nasadki wyburzeniowe, do młotkowania betonu - Dłuto młotkowe",6GR12x270h30,WERHE,0.80,review
Groszkownik 140mm 16 zębów SDS Plus kwadratowy,6GR16x140p,,1.00,apilo
"WERHE groszkownik SDS Plus 16 zębów, 140 mm, do betonu, granit i kamień",6GR16x140p,WERHE,0.95,rule
"WERHE® Groszkownik SDS Plus 16 zębów dł. 140 mm, kwadrat 32 mm - Młoty nasadowe do młotowiertarek elektrycznych - Nasadki wyburzeniowe, do młotkowania betonu - Dłuto młotkowe",6GR16x140p,WERHE,0.95,rule
"WERHE® Groszkownik SDS Plus, 16 zębów, 140 mm – do obróbki betonu i kamienia",6GR16x140p,WERHE,0.95,rule
Groszkownik 200mm 16 zębów SDS Max kwadratowy,6GR16x200m,,1.00,apilo
"WERHE Groszkownik SDS MAX, 12 zębów, 200 mm – dłuto do obróbki betonu i kamienia",6GR16x200m,WERHE,0.80,review
"WERHE® Groszkownik SDS MAX 16 zębów dł. 200 mm, kwadrat 32 mm - Młoty nasadowe do młotowiertarek elektrycznych - Nasadki wyburzeniowe, do młotkowania betonu - Dłuto młotkowe",6GR16x200m,WERHE,0.80,review
"WERHE® Groszkownik SDS MAX, 16 zębów, 200 mm – do obróbki betonu i kamienia",6GR16x200m,WERHE,0.80,review
Groszkownik 220mm 35x35mm 16 zębów Hex 28,6GR16x220h28,,1.00,apilo
WERHE® Groszkownik HEX28 16 zębów dł. 220 mm – Wytrzymałe dłuto do prac betonowych – Kwadratowe,6GR16x220h28,WERHE,0.80,review
"WERHE® Groszkownik HEX28 16 zębów dł. 220 mm, kwadrat 36 mm - Młoty nasadowe do elektrycznych młotów wyburzeniowych - Nasadki wyburzeniowe, do młotkowania betonu - Dłuto młotkowe",6GR16x220h28,WERHE,0.80,review
"WERHE® Groszkownik HEX30 16 zębów dł. 220 mm, Wytrzymałe dłuto do prac betonowych – Kwadratowe",6GR16x220h30,WERHE,0.80,review
"WERHE® Groszkownik HEX30 16 zębów dł. 220 mm, kwadrat 36 mm - Młoty nasadowe do elektrycznych młotów wyburzeniowych - Nasadki wyburzeniowe, do młotkowania betonu - Dłuto młotkowe",6GR16x220h30,WERHE,0.80,review
Groszkownik 220mm 35x35mm 16 zębów SDS Max,6GR16x220m,,1.00,apilo
"WERHE® Groszkownik SDS MAX 16 zębów dł. 220 mm, kwadrat 36 mm - Młoty nasadowe do młotowiertarek elektrycznych - Nasadki wyburzeniowe, do młotkowania betonu - Dłuto młotkowe",6GR16x220m,WERHE,0.80,review
"WERHE® Groszkownik SDS MAX, 16 zębów, 220 mm – do obróbki betonu i kamienia",6GR16x220m,WERHE,0.80,review
Groszkownik 220mm 35x35mm 16 zębów SDS Plus,6GR16x220p,,1.00,apilo
"WERHE® Groszkownik SDS Plus 16 zębów dł. 220 mm, kwadrat 36 mm - Młoty nasadowe do młotowiertarek elektrycznych - Nasadki wyburzeniowe, do młotkowania betonu - Dłuto młotkowe",6GR16x220p,WERHE,0.80,review
"WERHE® Groszkownik SDS Plus, 16 zębów, 220 mm – do obróbki betonu i kamienia",6GR16x220p,WERHE,0.80,review
Groszkownik 16Z 18x240 mm SDS MAX - Ostry - Kwadrat,6GR16x240m,,1.00,apilo
"WERHE SDS MAX dłuto 16 zębów, 240 mm, kwadrat 18 mm, do betonu i obróbki kamienia, stalowe zęby, chropowatość podłoża i usuwanie warstw",6GR16x240m,WERHE,0.80,review
Bruzdownik motylkowy 250mm SDS Plus,6GR250p,,1.00,apilo
"WERHE® Groszkownik HEX30 25 zębów dł. 300 mm, kwadrat 40 mm - Młoty nasadowe do elektrycznych młotów wyburzeniowych - Nasadki wyburzeniowe, do młotkowania betonu - Dłuto młotkowe",6GR25x300h30,WERHE,0.80,review
"WERHE® Groszkownik HEX30 25 zębów dł. 300 mm, kwadrat 40 mm Wytrzymałe dłuto do prac betonowych – Kwadratowe",6GR25x300h30,WERHE,0.80,review
Groszkownik 300mm 40x40mm 25 zębów SDS MAX,6GR25x300m,,1.00,apilo
"WERHE® Groszkownik SDS MAX 25 zębów dł. 300 mm, kwadrat 40 mm - Młoty nasadowe do młotowiertarek elektrycznych - Nasadki wyburzeniowe, do młotkowania betonu - Dłuto młotkowe",6GR25x300m,WERHE,0.80,review
"WERHE® Groszkownik SDS MAX 25 zębów dł. 300 mm, kwadrat 40 mm - do obróbki betonu i kamienia",6GR25x300m,WERHE,0.80,review
Groszkownik 300mm 40x40mm 25 zębów SDS PLUS,6GR25x300p,,1.00,apilo
"WERHE groszkownik SDS Plus, 25 zębów, 300 mm, do betonu, kamień i granit",6GR25x300p,WERHE,0.80,review
"WERHE® Groszkownik SDS Plus 25 zębów dł. 300 mm, kwadrat 40 mm - Młoty nasadowe do młotowiertarek elektrycznych - Nasadki wyburzeniowe, do młotkowania betonu - Dłuto młotkowe",6GR25x300p,WERHE,0.80,review
"WERHE® Groszkownik SDS Plus 25 zębów dł. 300 mm, kwadrat 40 mm – do obróbki betonu i kamienia",6GR25x300p,WERHE,0.80,review
Groszkownik 15/18Z x 240 mm SDS MAX - Ostry - Trójkąt,6GR33X250m,,1.00,apilo
"WERHE SDS MAX dłuto stojące, 33 zęby, 240 mm, trójkątny kształt 18 mm, do betonu i obróbki kamienia, 2 rodzaje zębów ze stali, chropowatość podłoża i usuwanie warstw",6GR33X250m,WERHE,0.80,review
Bruzdownik motylkowy 400mm SDS Plus,6GR400p,,1.00,apilo
Groszkownik 150mm 4 zębów SDS Plus,6GR4x150p,,1.00,apilo
"WERHE dłuto do młota SDS Plus 4 zęby, 150 mm, do betonu i obróbki kamienia",6GR4x150p,WERHE,0.80,review
"WERHE® Dłuto udarowe SDS PLUS, 4 zęby, 150 mm – do obróbki betonu i kamienia",6GR4x150p,WERHE,0.80,review
"WERHE® Groszkownik dłutowy SDS Plus 4 zęby dł. 150 mm, prostokąt 40x7 mm - Młoty nasadowe do młotowiertarek elektrycznych - Nasadki wyburzeniowe, do młotkowania betonu - Dłuto młotkowe",6GR4x150p,WERHE,0.80,review
Groszkownik 200mm 4 zębów SDS Max,6GR4x200m,,1.00,apilo
"WERHE dłuto do młota SDS Max 4 zęby, 200 mm, węglik spiekany",6GR4x200m,WERHE,0.80,review
"WERHE® Dłuto udarowe SDS MAX, 4 zęby, 200 mm – do obróbki betonu i kamienia",6GR4x200m,WERHE,0.80,review
"WERHE® Groszkownik dłutowy SDS MAX 4 zęby dł. 200 mm, prostokąt 40x7 mm - Młoty nasadowe do młotowiertarek elektrycznych - Nasadki wyburzeniowe, do młotkowania betonu - Dłuto młotkowe",6GR4x200m,WERHE,0.80,review
Bruzdownik motylkowy 600mm SDS MAX,6GR600m,,1.00,apilo
Groszkownik 270mm 9 zębów Hex 30 okrągły,6GR9x270h30,,1.00,apilo
"WERHE® Bushhammer HEX30 – 9 zębów, 270 mm – Wytrzymałe dłuto do prac betonowych – Okrągłe",6GR9x270h30,WERHE,0.80,review
"WERHE® Groszkownik HEX30 9 zębów dł. 270 mm, okrąg ⌀45 mm - Młoty nasadowe do elektrycznych młotów wyburzeniowych - Nasadki wyburzeniowe, do młotkowania betonu - Dłuto młotkowe",6GR9x270h30,WERHE,0.80,review
"Gwoździarka 10,5mm SDS Plus","6PO10,5pk",,1.00,apilo
"WERHE ® 10,5x14x160 Profesjonalny wbijak do gwoździ młot pneumatyczny SDS Plus","6PO10,5x14p",WERHE,0.50,rule_new
"WERHE ® 10,5x14x160 Professional Erdnageleintreiber Jack Hammer Picket Pfosten Driver Treiber SDS Plus","6PO10,5x14p",WERHE,0.50,rule_new
"WERHE® Kafar HEX30 do wbijania rur ze stali nierdzewnej Ø105mm 120x250mm do młota wyburzeniowego - wbijak do słupków, wbijak do słupków ogrodzeniowych - kafar do budowy ogrodzeń i zagęszczania gruntu",6PO105h30,WERHE,0.80,review
Wbijak do pali 105x125x235 HEX30,6PO105h30,,1.00,apilo
WERHE® SDS Plus Męski wbijak do kołków uziemiających Ø10 mm 125 mm – Solidne stalowe narzędzie do prętów uziemiających – Precyzyjne i trwałe,6PO10x125p,WERHE,0.50,rule_new
WERHE® Profesjonalny gwoździowkrętak SDS Max Ø10mm męski 150x18mm do wbijania gwoździ uziemiających Pobijak do wbijania gwoździ uziemiających,6PO10x150m,WERHE,0.50,rule_new
WERHE® Profesjonalny gwoździowkrętak HEX28 Ø10mm męski 270x28mm do wbijania gwoździ uziemiających Pobijak do wbijania gwoździ uziemiających,6PO10x270h28,WERHE,0.50,rule_new
WERHE® Profesjonalny gwoździowkrętak HEX30 Ø10mm męski 270x30mm do wbijania gwoździ uziemiających Pobijak do wbijania gwoździ uziemiających,6PO10x270h30,WERHE,0.50,rule_new
"WERHE® Kafar HEX30 do wbijania rur ze stali nierdzewnej Ø125mm 145x250mm do młota wyburzeniowego - wbijak do słupków, wbijak do słupków ogrodzeniowych - kafar do budowy ogrodzeń i zagęszczania gruntu",6PO125h30,WERHE,0.80,review
Wbijak do pali 125x145x235 HEX30,6PO125h30,,1.00,apilo
WERHE® SDS Plus Męski pobijak do uziomów Ø12 mm 125 mm – Wytrzymałe narzędzie stalowe do prętów uziemiających – Precyzyjne i trwałe,6PO12x125p,WERHE,0.50,rule_new
WERHE® Profesjonalny gwoździowkrętak SDS Max Ø12mm męski 150x18mm do wbijania gwoździ uziemiających Pobijak do wbijania gwoździ uziemiających,6PO12x150m,WERHE,0.50,rule_new
WERHE® Profesjonalny gwoździowkrętak HEX28 Ø12mm męski 270x28mm do wbijania gwoździ uziemiających Pobijak do wbijania gwoździ uziemiających,6PO12x270h28,WERHE,0.50,rule_new
WERHE® Profesjonalny gwoździowkrętak HEX30 Ø12mm męski 270x30mm do wbijania gwoździ uziemiających Pobijak do wbijania gwoździ uziemiających,6PO12x270h30,WERHE,0.50,rule_new
"Pobijak 13,5mm HEX30","6PO13,5h30",,1.00,apilo
"WERHE® Professional HEX30 Erdnageleintreiber zum Einstecken von Tiefenerder Erder Erdung Staberder – Innen durchmesser Ø 13,5 mm 257x22 mm – Jack Hammer Picket Pfosten Driver Treiber","6PO13,5h30",WERHE,0.90,rule
"Pobijak 13,5mm SDS Max","6PO13,5m",,1.00,apilo
"WERHE pobijak do uziomów SDS Max Ø 13,5 mm, długość 165 mm","6PO13,5m",WERHE,0.90,rule
"WERHE ® 13,5x34x162 Profesjonalny wbijak do gwoździ ziemnych Młot udarowy SDS Max","6PO13,5m",WERHE,0.95,review
"WERHE® Professional SDS Max Erdnageleintreiber zum Einstecken von Tiefenerder Erder Erdung Staberder – Innen durchmesser Ø 13,5 mm 162x22 mm – Jack Hammer Picket Pfosten Driver Treiber","6PO13,5m",WERHE,0.90,rule
"Pobijak 13,5x35x260mm SDS MAX Premium","6PO13,5mP",,1.00,apilo
