name,lines,units,lines_WRO5,lines_XPO1,first_month,last_month,family,shank,L_est,fkey,skus,fc_dominant,purity,fc_last
"WERHE dłuto płaskie SDS Plus 20 x 400 mm, stal hartowana, beton, mur",1,10.0,0,1,2026-06,2026-06,chisel_flat,sds_plus,400.0,chisel_flat|d20|l400|sds_plus,,XPO1,1.0,XPO1
WERHE ® Wiertło do betonu Professional SDS Plus 10 x 160 mm Wiertarka udarowa Wiertarka do kamienia Wiertarka do betonu,1,10.0,1,0,2025-02,2025-02,drill_bit,sds_plus,160.0,drill_bit|d10|l160|sds_plus,,WRO5,1.0,WRO5
Sznur Murarski 150m Czerwony,1,10.0,1,0,2026-07,2026-07,string,,150.0,string,,WRO5,1.0,WRO5
WERHE® Profesjonalny gwoździowkrętak SDS Max Ø10mm męski 150x18mm do wbijania gwoździ uziemiających Pobijak do wbijania gwoździ uziemiających,2,10.0,2,0,2025-09,2025-10,driver_rod,sds_max,150.0,driver_rod|d10|l150|sds_max,,WRO5,1.0,WRO5
Szypa HEX30 440mm Szpiczasta,2,10.0,0,2,2026-07,2026-08,chisel_point,hex30,440.0,chisel_point|l440|hex30,3S135h30s,XPO1,1.0,XPO1
WERHE® Brzeszczot do wyrzynarki drewno 2379-5 - do giętego i precyzyjnego cięcia w laminacie i płytach wiórowych - brzeszczoty do wyrzynarek z uchwytem na oś T - akcesoria do wyrzynarek,1,10.0,1,0,2025-07,2025-07,blade_jigsaw,,150.0,blade_jigsaw,,WRO5,1.0,WRO5
"WERHE® Brzeszczot do wyrzynarki do drewna T119BO – do cięcia krzywizn, miękkie drewno (2-15 mm), brzeszczoty do wyrzynarki z uchwytem T – akcesoria do wyrzynarki",1,10.0,1,0,2025-04,2025-04,blade_jigsaw,,150.0,blade_jigsaw|T119BO,,WRO5,1.0,WRO5
"WERHE® Brzeszczot do wyrzynarki T218A, opakowanie 5 szt. – Precyzyjne brzeszczoty do metalu do cięcia po łuku cienkich blach (1-3 mm)",1,10.0,1,0,2026-03,2026-03,blade_jigsaw,,150.0,blade_jigsaw|T218A|n5,,WRO5,1.0,WRO5
WERHE ® Professional 5 szt. SDS Plus wiertło do betonu 14 x 210 mm młotek kamień beton quadro X Quadruple cięcie krzyżowe,1,10.0,1,0,2025-02,2025-02,drill_bit,sds_plus,210.0,drill_bit|d14|l210|sds_plus,,WRO5,1.0,WRO5
WERHE ® Professional 5 szt. SDS Plus wiertło do betonu 10 x 210 mm młotek kamień beton quadro X Quadruple cięcie krzyżowe,1,10.0,1,0,2025-02,2025-02,drill_bit,sds_plus,210.0,drill_bit|d10|l210|sds_plus,,WRO5,1.0,WRO5
WERHE pobijak do słupków SDS Max 50 mm do Star Pickets i słupków,1,10.0,1,0,2026-06,2026-06,driver_pile,sds_max,150.0,driver_pile|d50|sds_max,,WRO5,1.0,WRO5
"WERHE® Groszkownik SDS MAX 12 zębów dł. 200 mm, okrąg ⌀35 mm - Młoty nasadowe do młotowiertarek elektrycznych - Nasadki wyburzeniowe, do młotkowania betonu - Dłuto młotkowe",3,10.0,3,0,2025-03,2025-12,chisel_bush,sds_max,200.0,chisel_bush|d35|sds_max,,WRO5,1.0,WRO5
"WERHE groszkownik SDS Plus, 12 zębów z węglika, 150 mm",1,10.0,1,0,2026-06,2026-06,chisel_bush,sds_plus,150.0,chisel_bush|d150|sds_plus,,WRO5,1.0,WRO5
"WERHE ® Profesjonalny brzeszczot do piły szablastej do kamienia C 455 mm S2243HM – najmocniejszy brzeszczot do lisa – idealnie nadaje się do nacinania na ścianie w cegle, gazobetonie, drewnie",1,10.0,1,0,2025-11,2025-11,blade_recip,,455.0,blade_recip|S2243HM,,WRO5,1.0,WRO5
"WERHE ® Professional - 10 x drewniane ostrza do wyrzynarki - C 152 mm T544D bardzo długi - szybkie cięcie grube warstwy - kompatybilne z wyrzynarkami Bosch, Metabo, Milwaukee, Makita",1,10.0,1,0,2025-10,2025-10,other,,152.0,other,,WRO5,1.0,WRO5
Wiertło do betonu 14x600mm SDS Plus,3,10.0,0,3,2026-07,2026-08,drill_bit,sds_plus,600.0,drill_bit|d14|l600|sds_plus,2WB14x600p,XPO1,1.0,XPO1
Wiertło do betonu 6x160 sds plus,1,10.0,1,0,2026-08,2026-08,drill_bit,sds_plus,160.0,drill_bit|d6|l160|sds_plus,2WB6x160p,WRO5,1.0,WRO5
Świder Ogrodowy 80X350,1,10.0,1,0,2026-07,2026-07,auger,,350.0,auger|d80|l350,1Wo80x350,WRO5,1.0,WRO5
WERHE wiertło udarowe SDS Plus 20x600 mm,1,10.0,0,1,2026-06,2026-06,drill_bit,sds_plus,600.0,drill_bit|d20|l600|sds_plus,,XPO1,1.0,XPO1
WERHE wiertło do betonu SDS Plus 32x600 mm wiertło udarowe z węglika,1,10.0,0,1,2026-06,2026-06,drill_bit,sds_plus,600.0,drill_bit|d32|l600|sds_plus,,XPO1,1.0,XPO1
Adapter SDS Plus do M14 Gwint Zewntętrzny (męski),1,10.0,1,0,2026-08,2026-08,adapter,sds_plus,150.0,adapter|sds_plus|m14,4Ap-M14zew,WRO5,1.0,WRO5
Wiertarka do betonu WERHE ® Professional SDS PLUS 30 x 600 mm Wiertarka udarowa Wiertarka do kamienia Wiertarka do betonu,2,9.0,0,2,2024-08,2025-04,drill_bit,sds_plus,600.0,drill_bit|d30|l600|sds_plus,,XPO1,1.0,XPO1
"WERHE ® Profesjonalny wbijak do gwoździ uziemiających SDS Max–stal zbrojeniowa do słupków i prętów uziemiających – średnica wewnętrzna 20,2 mm, długość 257 mm – kompatybilna ze młotowiertarkami",2,9.0,2,0,2026-03,2026-05,driver_rod,sds_max,257.0,driver_rod|d20.2|l257|sds_max,,WRO5,1.0,WRO5
WERHE Wiertło do betonu SDS MAX 18 x 460 mm – Wiertło udarowe do betonu i cegły – 4 krawędzie tnące,2,9.0,0,2,2026-05,2026-05,drill_bit,sds_max,460.0,drill_bit|d18|l460|sds_max,,XPO1,1.0,XPO1
Dłuto do betonu 50x400mm HEX28,1,9.0,1,0,2026-08,2026-08,chisel_flat,hex28,400.0,chisel_flat|d50|l400|hex28,3DB50x400h28,WRO5,1.0,WRO5
"WERHE dłuto do młota SDS Max 4 zęby, 200 mm, węglik spiekany",2,9.0,2,0,2026-06,2026-06,chisel_flat,sds_max,200.0,chisel_flat|l200|sds_max,,WRO5,1.0,WRO5
"WERHE dłuto płaskie SDS Plus 25 x 600 mm, dłuto szerokie do obróbki metalu",1,9.0,0,1,2026-06,2026-06,chisel_flat,sds_plus,600.0,chisel_flat|d25|l600|sds_plus,,XPO1,1.0,XPO1
WERHE Ubijak podłogowy ze stali Ø250 mm HEX30 – okrągła płyta ubijająca do zagęszczania podłoża – przygotowanie powierzchni – ubijak do betonu – narzędzie do młotów wyburzeniowych,4,9.0,4,0,2025-04,2026-03,tamper,hex30,150.0,tamper|d250|hex30,,WRO5,1.0,WRO5
WERHE Wiertło SDS PLUS do betonu 32 x 600 mm – Wiertło udarowe do betonu i cegły – 4 krawędzie tnące,1,9.0,0,1,2026-05,2026-05,drill_bit,sds_plus,600.0,drill_bit|d32|l600|sds_plus,,XPO1,1.0,XPO1
"WERHE dłuto łopatkowe HEX28, 35x400 mm, uchwyt sześciokątny 28 mm",1,9.0,1,0,2026-06,2026-06,chisel_flat,hex28,400.0,chisel_flat|d35|l400|hex28,,WRO5,1.0,WRO5
WERHE Wiertło SDS PLUS do betonu 28 x 600 mm – Wiertło udarowe do betonu i cegły – 4 krawędzie tnące,1,8.0,0,1,2026-05,2026-05,drill_bit,sds_plus,600.0,drill_bit|d28|l600|sds_plus,,XPO1,1.0,XPO1
Wiertło do Betonu 28 x 600mm SDS Plus,2,8.0,0,2,2026-07,2026-08,drill_bit,sds_plus,600.0,drill_bit|d28|l600|sds_plus,2WB28x600p,XPO1,1.0,XPO1
Wiertło do betonu 32x600 sds max,2,8.0,0,2,2026-07,2026-08,drill_bit,sds_max,600.0,drill_bit|d32|l600|sds_max,2WB32x600m,XPO1,1.0,XPO1
Wbijak do pali 65x85x220 Max,1,8.0,1,0,2026-07,2026-07,driver_pile,,85.0,driver_pile|d65|l85,6PO65x235m,WRO5,1.0,WRO5
Wiertło do betonu 18x600mm Sds plus,2,8.0,0,2,2026-07,2026-08,drill_bit,sds_plus,600.0,drill_bit|d18|l600|sds_plus,2WB18x600p,XPO1,1.0,XPO1
"WERHE Groszkownik SDS MAX, 12 zębów, 200 mm – dłuto do obróbki betonu i kamienia",1,8.0,1,0,2026-03,2026-03,chisel_bush,sds_max,200.0,chisel_bush|l200|sds_max,,WRO5,1.0,WRO5
WERHE Profi SDS Plus dłuto płaskie 50 x 250 mm dłuto płaskie,2,8.0,2,0,2024-10,2026-04,chisel_flat,sds_plus,250.0,chisel_flat|d50|l250|sds_plus,,WRO5,1.0,WRO5
"Pobijak 25,5mm HEX30",1,8.0,1,0,2026-08,2026-08,driver_rod,hex30,150.0,driver_rod|d25.5|hex30,"6PO25,5h30",WRO5,1.0,WRO5
WERHE Wiertło do betonu SDS MAX 20 x 600 mm – wiertło udarowe do betonu i cegły – 4 ostrza,2,7.0,0,2,2025-10,2026-03,drill_bit,sds_max,600.0,drill_bit|d20|l600|sds_max,,XPO1,1.0,XPO1
Dłuto do betonu 35x410 Hex30,2,7.0,0,2,2026-07,2026-08,chisel_flat,hex30,410.0,chisel_flat|d35|l410|hex30,3DB35x410h30,XPO1,1.0,XPO1
WERHE ® Professional SDS Max Moil Shank zestaw dłut punktowych 2 sztuki 18 25 x 400 mm płaski czubek z zimną końcówką do młotka rozbiórkowego,2,7.0,0,2,2026-02,2026-04,set_chisel,sds_max,400.0,set_chisel|sds_max|n25,,XPO1,1.0,XPO1
"WERHE dłuto SDS Hex, szpic dłuto płaskie, 410 mm, do młota wyburzeniowego",2,7.0,0,2,2026-06,2026-06,chisel_flat,hex30,410.0,chisel_flat|l410|hex30,,XPO1,1.0,XPO1
Wiertło do Betonu 30 x 600mm SDS Plus,2,6.0,0,2,2026-07,2026-08,drill_bit,sds_plus,600.0,drill_bit|d30|l600|sds_plus,2WB30x600p,XPO1,1.0,XPO1
WERHE Wiertło Profi do wiertarki ziemnej 180 mm wiertło runo precyzyjne wiertło,1,6.0,0,1,2025-02,2025-02,other,,800.0,other,,XPO1,1.0,XPO1
Dłuto z zębami 100x275 SDS PLUS,1,6.0,1,0,2026-07,2026-07,chisel_flat,sds_plus,275.0,chisel_flat|d100|l275|sds_plus,3DZB100x275p,WRO5,1.0,WRO5
WERHE Wiertło SDS PLUS do betonu 20 x 600 mm – Wiertło udarowe do betonu i cegły – 4 krawędzie tnące,1,6.0,0,1,2026-05,2026-05,drill_bit,sds_plus,600.0,drill_bit|d20|l600|sds_plus,,XPO1,1.0,XPO1
WERHE® Profesjonalny gwoździowkrętak HEX28 Ø12mm męski 270x28mm do wbijania gwoździ uziemiających Pobijak do wbijania gwoździ uziemiających,2,6.0,2,0,2025-09,2025-10,driver_rod,hex28,270.0,driver_rod|d12|l270|hex28,,WRO5,1.0,WRO5
Dłuto do betonu 40 x 150mm SDS Plus Czerwone,1,6.0,1,0,2026-07,2026-07,chisel_flat,sds_plus,150.0,chisel_flat|d40|l150|sds_plus,3DB40x150pP,WRO5,1.0,WRO5
Groszkownik 150mm 4 zębów SDS Plus,1,6.0,1,0,2026-07,2026-07,chisel_bush,sds_plus,150.0,chisel_bush|d150|sds_plus,6GR4x150p,WRO5,1.0,WRO5
WERHE® Profesjonalny gwoździowkrętak HEX28 Ø10mm męski 270x28mm do wbijania gwoździ uziemiających Pobijak do wbijania gwoździ uziemiających,2,6.0,2,0,2025-09,2025-10,driver_rod,hex28,270.0,driver_rod|d10|l270|hex28,,WRO5,1.0,WRO5
WERHE® Profesjonalny gwoździowkrętak HEX30 Ø12mm męski 270x30mm do wbijania gwoździ uziemiających Pobijak do wbijania gwoździ uziemiających,2,6.0,2,0,2025-09,2025-10,driver_rod,hex30,270.0,driver_rod|d12|l270|hex30,,WRO5,1.0,WRO5
"WERHE świder ziemny 200 mm z ostrzy z węglika, do wiertarki",1,6.0,0,1,2026-06,2026-06,auger,,800.0,auger|d200,,XPO1,1.0,XPO1
"Zestaw dłut szpic, 20, 50 x 600 SDS MAX",1,6.0,0,1,2026-07,2026-07,set_chisel,sds_max,600.0,set_chisel|sds_max|n50,,XPO1,1.0,XPO1
"WERHE sznurek na szpuli Ø1,8 mm, długość 150 m z uchwytem – żółta żyłka brukarska – pleciony polipropylenowy sznurek budowlany – odporny na sęki, rozdarcia i trwały",1,5.0,1,0,2026-05,2026-05,string,,150.0,string|d1.8,,WRO5,1.0,WRO5
Adapter z wiertnicy do gwintu m22 (8),1,5.0,1,0,2026-08,2026-08,adapter,,150.0,adapter,4Aw-M22,WRO5,1.0,WRO5
Groszkownik 200mm 12 zębów SDS Max okrągły,1,5.0,1,0,2026-08,2026-08,chisel_bush,sds_max,200.0,chisel_bush|l200|sds_max,6GR12x200m,WRO5,1.0,WRO5
Groszkownik 200mm 16 zębów SDS Max kwadratowy,1,5.0,1,0,2026-08,2026-08,chisel_bush,sds_max,200.0,chisel_bush|l200|sds_max,6GR16x200m,WRO5,1.0,WRO5
Adapter WERHE® do wierteł diamentowych wiertło koronowe wiertło koronowe - 1 1/4 cala UNC na SDS Max - dodatkowo z gwintem wewnętrznym 1/2 BSPP,1,5.0,1,0,2026-03,2026-03,adapter,sds_max,150.0,adapter|sds_max|unc_1_1_4,,WRO5,1.0,WRO5
WERKON Profesjonalne wiertło do betonu SDS Plus 16 x 460 mm wiertło udarowe wiertło do kamienia wiertło do betonu wiertło Quadro X poczwórne ostrze krzyżowe 16 x 460,1,5.0,0,1,2026-03,2026-03,drill_bit,sds_plus,460.0,drill_bit|d16|l460|sds_plus,,XPO1,1.0,XPO1
"WERKON wiertło do betonu SDS Plus 40 x 600 mm, wiertło udarowe do żelbetu",1,5.0,0,1,2026-06,2026-06,drill_bit,sds_plus,600.0,drill_bit|d40|l600|sds_plus,,XPO1,1.0,XPO1
Adapter z 5/8 do m14,1,5.0,1,0,2026-08,2026-08,adapter,m14,150.0,adapter|m14,4A5/8-M14,WRO5,1.0,WRO5
Wiertło do betonu 16x600mm Sds Plus,1,5.0,0,1,2026-08,2026-08,drill_bit,sds_plus,600.0,drill_bit|d16|l600|sds_plus,2WB16x600p,XPO1,1.0,XPO1
Wbijak do pali 55x70x260mm HEX28,1,5.0,1,0,2026-08,2026-08,driver_pile,hex28,70.0,driver_pile|d55|l70|hex28,6PO55x260h28,WRO5,1.0,WRO5
Nożyki T218A,1,5.0,1,0,2026-08,2026-08,blade_jigsaw,,150.0,blade_jigsaw|T218A,7NT218A,WRO5,1.0,WRO5
WERHE zestaw dłut SDS Max 3-częściowy,1,5.0,0,1,2026-06,2026-06,set_chisel,sds_max,,set_chisel|sds_max|n3,,XPO1,1.0,XPO1
"WERHE wiertło udarowe SDS Plus Ø 20 mm, długość 600 mm",1,5.0,0,1,2026-06,2026-06,drill_bit,sds_plus,600.0,drill_bit|d20|l600|sds_plus,,XPO1,1.0,XPO1
"WERHE wiertło udarowe do betonu SDS Plus, kamień, cegła, Ø 16 mm",1,5.0,0,1,2026-06,2026-06,drill_bit,sds_plus,,drill_bit|d16|sds_plus,,XPO1,1.0,XPO1
Zawleczka bolec 10 Sztuk,1,5.0,1,0,2026-08,2026-08,pin,,150.0,pin|n10,,WRO5,1.0,WRO5
Wiertło do betonu 40x460mm SDS MAX,2,5.0,0,2,2026-07,2026-08,drill_bit,sds_max,460.0,drill_bit|d40|l460|sds_max,2WB40x460m,XPO1,1.0,XPO1
WERHE ® 20.2x28x145 Profesjonalny wkrętak do gwoździ Jack Hammer - Wkrętak do gwoździarki SDS Max,1,5.0,1,0,2025-07,2025-07,other,sds_max,145.0,other|sds_max,,WRO5,1.0,WRO5
Wbijak do pali 85x100x260mm HEX28,1,5.0,1,0,2026-08,2026-08,driver_pile,hex28,100.0,driver_pile|d85|l100|hex28,6PO85x260h28,WRO5,1.0,WRO5
"WERHE wiertło do betonu SDS Max 16x460 mm, do betonu",1,5.0,0,1,2026-06,2026-06,drill_bit,sds_max,460.0,drill_bit|d16|l460|sds_max,,XPO1,1.0,XPO1
Wiertło do betonu 20x460mm Sds max,1,5.0,0,1,2026-08,2026-08,drill_bit,sds_max,460.0,drill_bit|d20|l460|sds_max,2WB20x460m,XPO1,1.0,XPO1
"WERHE wiertło do betonu SDS Max, Ø 20 mm, długość 600 mm, 4 ostrza",1,5.0,0,1,2026-06,2026-06,drill_bit,sds_max,600.0,drill_bit|d20|l600|sds_max,,XPO1,1.0,XPO1
"WERHE wiertło do betonu SDS Plus Ø 25 mm, długość 600 mm",1,5.0,0,1,2026-06,2026-06,drill_bit,sds_plus,600.0,drill_bit|d25|l600|sds_plus,,XPO1,1.0,XPO1
Wiertło do betonu 25x600mm Sds plus,1,5.0,0,1,2026-07,2026-07,drill_bit,sds_plus,600.0,drill_bit|d25|l600|sds_plus,2WB25x600p,XPO1,1.0,XPO1
Wiertło do betonu 25x600mm sds max,1,5.0,0,1,2026-07,2026-07,drill_bit,sds_max,600.0,drill_bit|d25|l600|sds_max,2WB25x600m,XPO1,1.0,XPO1
Wiertło do betonu 20x600 sds max,1,5.0,0,1,2026-07,2026-07,drill_bit,sds_max,600.0,drill_bit|d20|l600|sds_max,2WB20x600m,XPO1,1.0,XPO1
Wiertło do betonu 30x600mm SDS MAX,1,5.0,0,1,2026-08,2026-08,drill_bit,sds_max,600.0,drill_bit|d30|l600|sds_max,2WB30x600m,XPO1,1.0,XPO1
"WERHE tarcza pilarska 115 x 22,23 mm, 40 zębów, węglik spiekany, do metalu",1,5.0,1,0,2026-06,2026-06,saw_disc,,150.0,saw_disc,,WRO5,1.0,WRO5
"WERHE wiertło do betonu SDS Max Ø 40 mm, długość 600 mm, węglik spiekany",1,5.0,0,1,2026-06,2026-06,drill_bit,sds_max,600.0,drill_bit|d40|l600|sds_max,,XPO1,1.0,XPO1
WERHE Profi SDS Max płaskie dłuto szerokie 25 x 400 mm płaskie dłuto szerokie,1,5.0,0,1,2026-03,2026-03,chisel_flat,sds_max,400.0,chisel_flat|d25|l400|sds_max,,XPO1,1.0,XPO1
WERHE Profi SDS Plus Wiertło do betonu 32 x 460 mm,2,5.0,0,2,2025-09,2025-11,drill_bit,sds_plus,460.0,drill_bit|d32|l460|sds_plus,,XPO1,1.0,XPO1
"WERHE Brzeszczoty do wyrzynarki T118B HSS – do grubych blach 2,5–6,0 mm – czyste cięcia metalu bez gratu – 5-pak – trzpień T, 92 mm, podziałka zęba 2,0 mm",1,5.0,1,0,2025-09,2025-09,blade_jigsaw,,92.0,blade_jigsaw|T118B|l92,,WRO5,1.0,WRO5
"WERHE Brzeszczoty do wyrzynarki T119A HCS – do czystych cięć prostych w drewnie 1,5–15 mm – drobna podziałka 1,2 mm, mało wyrwań – 5-pak – trzpień T, 76 mm",1,5.0,1,0,2025-09,2025-09,blade_jigsaw,,76.0,blade_jigsaw|T119A|l76,,WRO5,1.0,WRO5
"WERHE Brzeszczoty do wyrzynarki T119B HCS – do czystych cięć prostych w drewnie do 15 mm – 5-pak – trzpień T, 76 mm, podziałka 2,0 mm",1,5.0,1,0,2025-09,2025-09,blade_jigsaw,,76.0,blade_jigsaw|T119B|l76,,WRO5,1.0,WRO5
WERHE Dłuta SDS Plus 40 x 250 mm – Dłuto płaskie do kucia betonu i usuwania płytek – Solidne akcesorium do młotów udarowo-obrotowych i młotów wyburzeniowych,1,5.0,1,0,2026-03,2026-03,chisel_flat,sds_plus,250.0,chisel_flat|d40|l250|sds_plus,,WRO5,1.0,WRO5
"Pobijak 16,5x25x260mm HEX28",1,5.0,1,0,2026-08,2026-08,driver_rod,hex28,25.0,driver_rod|d16.5|l25|hex28,"6PO16,5h28",WRO5,1.0,WRO5
WERHE Wiertło SDS PLUS do betonu 30 x 600 mm – Wiertło udarowe do betonu i cegły – 4 krawędzie tnące,1,5.0,0,1,2026-05,2026-05,drill_bit,sds_plus,600.0,drill_bit|d30|l600|sds_plus,,XPO1,1.0,XPO1
"WERHE pobijak do uziomów HEX30 Ø wewnętrzna 32,5 mm",1,5.0,1,0,2026-06,2026-06,driver_rod,hex30,150.0,driver_rod|d32.5|hex30,,WRO5,1.0,WRO5
WERHE adapter do mieszadła M14 na M22,1,5.0,1,0,2026-06,2026-06,adapter,m14,150.0,adapter|m14,,WRO5,1.0,WRO5
"WERHE® Adapter do wiertła diamentowego wiertła koronowego - 1 1/4"" cala UNC na M18 - dodatkowo z gwintem wewnętrznym 1/2""BSPP cala",1,5.0,1,0,2026-01,2026-01,adapter,m18,150.0,adapter|m18|unc_1_1_4,,WRO5,1.0,WRO5
WERHE Profesjonalne dłuto ze szpicem SDS Max 400 mm szpiczastym dłuto dłuto udarowe młot dłuto,1,5.0,0,1,2026-03,2026-03,chisel_flat,sds_max,400.0,chisel_flat|l400|sds_max,,XPO1,1.0,XPO1
WERHE Profesjonalne Wiertło SDS Plus Do Betonu 18 x 460 mm Udarowe Do Kamienia,2,5.0,0,2,2025-09,2025-11,drill_bit,sds_plus,460.0,drill_bit|d18|l460|sds_plus,,XPO1,1.0,XPO1
"WERHE pobijak do uziomów HEX30, do prętów uziemiających",1,5.0,1,0,2026-06,2026-06,driver_rod,hex30,150.0,driver_rod|hex30,,WRO5,1.0,WRO5
"Pobijak 20,2mm HEX30",2,5.0,2,0,2026-07,2026-08,driver_rod,hex30,150.0,driver_rod|d20.2|hex30,"6PO20,2h30",WRO5,1.0,WRO5
"WERHE świder ziemny 80 mm Ø, 250 mm długości do wiertarki i wkrętarki akumulatorowej – świder ogrodowy do łatwego sadzenia kwiatów, krzewów i wykonywania otworów pod słupki ogrodzeniowe",1,5.0,1,0,2026-05,2026-05,auger,,250.0,auger|d80,,WRO5,1.0,WRO5
WERHE Wiertło SDS PLUS do betonu 10 x 160 mm – Wiertło udarowe do betonu i cegły – 4 krawędzie tnące,1,5.0,1,0,2026-05,2026-05,drill_bit,sds_plus,160.0,drill_bit|d10|l160|sds_plus,,WRO5,1.0,WRO5
WERHE Profesjonalne Wiertło SDS Plus Do Betonu 16 x 460 mm Udarowe i Do Kamienia,1,5.0,0,1,2026-04,2026-04,drill_bit,sds_plus,460.0,drill_bit|d16|l460|sds_plus,,XPO1,1.0,XPO1
"WERHE Dłuto zębate SDS Plus 100 mm, długość 175 mm – usuwanie tynku/kleju do płytek – dłuto skrobakowe/zębate do młota udarowego – wymienne ostrze",1,5.0,1,0,2026-02,2026-02,chisel_flat,sds_plus,175.0,chisel_flat|d100|l175|sds_plus,,WRO5,1.0,WRO5
Nożyki 2379-1,1,5.0,1,0,2026-08,2026-08,blade_jigsaw,,150.0,blade_jigsaw,7NT2379/2,WRO5,1.0,WRO5
Nożyk T119BO,1,5.0,1,0,2026-08,2026-08,blade_jigsaw,,150.0,blade_jigsaw|T119BO,7NT119BO,WRO5,1.0,WRO5
Nożyki 2379,1,5.0,1,0,2026-08,2026-08,blade_jigsaw,,150.0,blade_jigsaw,7NT2379/3,WRO5,1.0,WRO5
"Pobijak 32,5mm HEX30",1,5.0,1,0,2026-07,2026-07,driver_rod,hex30,150.0,driver_rod|d32.5|hex30,"6PO32,5h30",WRO5,1.0,WRO5
Zestaw wierteł do betonu 12x210 5szt SDS PLUS,1,5.0,1,0,2026-08,2026-08,set_drill,sds_plus,210.0,set_drill|sds_plus|n5,,WRO5,1.0,WRO5
"Zestaw wierteł do betonu 6,8,10,12,14x 210mm SDS Plus",1,5.0,1,0,2026-08,2026-08,set_drill,sds_plus,210.0,set_drill|sds_plus|n14,2ZWB1x210p,WRO5,1.0,WRO5
Adapter SDS Max do M14 Z Gwint Zewntętrzny (męski),1,5.0,1,0,2026-08,2026-08,adapter,sds_max,150.0,adapter|sds_max|m14,4Am-M14zew,WRO5,1.0,WRO5
"WERHE Samoostrzący szpicak 410 mm HEX30 – do młota wyburzeniowego – punktowe kucie beton/kamień/cegła – spiralny kształt wyrzuca pył, mniej zakleszczeń",1,5.0,1,0,2026-02,2026-02,chisel_point,hex30,410.0,chisel_point|l410|hex30,,WRO5,1.0,WRO5
"WERHE pobijak do uziomów HEX28, Ø 55 mm, długość 260 mm",1,5.0,1,0,2026-06,2026-06,driver_rod,hex28,260.0,driver_rod|d55|l260|hex28,,WRO5,1.0,WRO5
WERHE Przedłużenie wiertła do gleby 800 mm – wytrzymała konstrukcja stalowa do głębokich wiercenia – uniwersalne mocowanie 20 mm – dla profesjonalistów i majsterkowiczów,1,5.0,0,1,2026-05,2026-05,other,,800.0,other,,XPO1,1.0,XPO1
"WERHE® Bushhammer HEX30 – 9 zębów, 270 mm – Wytrzymałe dłuto do prac betonowych – Okrągłe",1,5.0,1,0,2026-03,2026-03,chisel_bush,hex30,270.0,chisel_bush|l270|hex30,,WRO5,1.0,WRO5
WERHE® Dłuto SDS Plus 40 x 250 mm - Dłuto płaskie do kucia betonu - Dłuto do usuwania płytek - Akcesoria do młotowiertarek i młotów wyburzeniowych,1,5.0,1,0,2025-02,2025-02,chisel_flat,sds_plus,250.0,chisel_flat|d40|l250|sds_plus,,WRO5,1.0,WRO5
"WERHE® Groszkownik HEX30 9 zębów dł. 270 mm, okrąg ⌀45 mm - Młoty nasadowe do elektrycznych młotów wyburzeniowych - Nasadki wyburzeniowe, do młotkowania betonu - Dłuto młotkowe",1,5.0,1,0,2025-03,2025-03,chisel_bush,hex30,270.0,chisel_bush|d45|hex30,,WRO5,1.0,WRO5
"WERHE® Groszkownik HEX30 16 zębów dł. 220 mm, Wytrzymałe dłuto do prac betonowych – Kwadratowe",1,5.0,1,0,2026-04,2026-04,chisel_bush,hex30,220.0,chisel_bush|l220|hex30,,WRO5,1.0,WRO5
"WERHE® Groszkownik HEX28 16 zębów dł. 220 mm, kwadrat 36 mm - Młoty nasadowe do elektrycznych młotów wyburzeniowych - Nasadki wyburzeniowe, do młotkowania betonu - Dłuto młotkowe",1,5.0,1,0,2025-03,2025-03,chisel_bush,hex28,220.0,chisel_bush|d36|l220|hex28,,WRO5,1.0,WRO5
"WERHE dłuto szerokie SDS Plus 60 x 250 mm, stal hartowana, płytki i tynk",1,5.0,1,0,2026-06,2026-06,chisel_flat,sds_plus,250.0,chisel_flat|d60|l250|sds_plus,,WRO5,1.0,WRO5
"WERHE dłuto szerokie SDS Plus 50x250 mm, dłuto płaskie ze stali hartowanej",1,5.0,1,0,2026-06,2026-06,chisel_flat,sds_plus,250.0,chisel_flat|d50|l250|sds_plus,,WRO5,1.0,WRO5
"WERHE pobijak do uziomów HEX28, 85 mm, do słupków i prętów uziemiających",1,5.0,1,0,2026-06,2026-06,driver_rod,hex28,150.0,driver_rod|hex28,,WRO5,1.0,WRO5
"WERHE dłuto łopatkowe SDS Plus 50x600 mm, dłuto płaskie ze stali hartowanej",1,5.0,0,1,2026-06,2026-06,chisel_flat,sds_plus,600.0,chisel_flat|d50|l600|sds_plus,,XPO1,1.0,XPO1
"WERHE SDS Plus zakrzywione dłuto łopatkowe 75 x 165 mm – do płytek, tynku, kleju i prac podłogowych – ergonomiczne wygięcie do płaskiej pracy – stal hartowana",1,5.0,1,0,2026-05,2026-05,chisel_flat,sds_plus,165.0,chisel_flat|d75|l165|sds_plus,,WRO5,1.0,WRO5
Brzeszczot do piły szablastej S1531L Do drewna i Gałęzi,1,5.0,1,0,2026-07,2026-07,blade_recip,,150.0,blade_recip|S1531L,7NS1531L,WRO5,1.0,WRO5
Dłuto Szpic kręcony Hex30 x410mm,1,5.0,1,0,2026-07,2026-07,chisel_flat,hex30,410.0,chisel_flat|d30|l410|hex30,3DBx410h30P,WRO5,1.0,WRO5
